File,Alias,Question,Answer,Confidence
sample_nocs/0000005546.PDF,medicinal_ingredients,What are the medicinal ingredients?,Dorzolamide supplied as Dorzolamide Hydrochloride / Timolol Supplied as Timolol Maleate,84
sample_nocs/0000005756.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000005756.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,83
sample_nocs/0000005756.PDF,noc_reason,What was the reason for the submission?,Manufacturer Name Change,96
sample_nocs/0000005756.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Supriya Sharma MD MPH FRCPC,90
sample_nocs/0000005756.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000005756.PDF,submission_no,What is the Submission Number?,144613,98
sample_nocs/0000005756.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Valeant Canada LP/Valeant Canada S.E.C,48
sample_nocs/0000005756.PDF,product_name,What is the Product name?,ZYBAN,93
sample_nocs/0000005756.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02238441 (ORL, TER, 150 mg)",73
sample_nocs/0000005756.PDF,species,What is the species?,NA,NA
sample_nocs/0000005756.PDF,noc_date,What is the date of the document?,FEB 11 2011,48
sample_nocs/0000005756.PDF,medicinal_ingredients,What are the medicinal ingredients?,Bupropion Hydrochloride,97
sample_nocs/0000005848.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Zofran, Glaxo Wellcome GmbH & Co., Germany",65
sample_nocs/0000005848.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,82
sample_nocs/0000005848.PDF,noc_reason,What was the reason for the submission?,New Manufacturer and Product Name,91
sample_nocs/0000005848.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",83
sample_nocs/0000005848.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000005848.PDF,submission_no,What is the Submission Number?,144802,98
sample_nocs/0000005848.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Avanstra Inc.,55
sample_nocs/0000005848.PDF,product_name,What is the Product name?,AVA-ONDANSETRON,93
sample_nocs/0000005848.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02362910 (oral, tablet, 8 mg)",51
sample_nocs/0000005848.PDF,species,What is the species?,NA,NA
sample_nocs/0000005848.PDF,noc_date,What is the date of the document?,FEB 25 2011,82
sample_nocs/0000005848.PDF,medicinal_ingredients,What are the medicinal ingredients?,Ondansetron supplied as Ondansetron Hydrochloride Dihydrate,96
sample_nocs/0000005885.PDF,canadian_reference_product,What is the Canadian Reference Product?,COLGATE TOTAL ADVANCED HEALTH GUM DEFENSE,55
sample_nocs/0000005885.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,69
sample_nocs/0000005885.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000005885.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",70
sample_nocs/0000005885.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000005885.PDF,submission_no,What is the Submission Number?,144026,98
sample_nocs/0000005885.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Colgate-Palmolive Canada Inc.,79
sample_nocs/0000005885.PDF,product_name,What is the Product name?,COLGATE TOTAL ADVANCED HEALTH GUM DEFENSE,91
sample_nocs/0000005885.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02364786, Dental, Toothpaste, 0.243% / W/W / 0.300% / W/W",63
sample_nocs/0000005885.PDF,species,What is the species?,NA,NA
sample_nocs/0000005885.PDF,noc_date,What is the date of the document?,MAR 08 2011,97
sample_nocs/0000005885.PDF,medicinal_ingredients,What are the medicinal ingredients?,Sodium Fluoride / Triclosan,84
sample_nocs/0000005944.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000005944.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,85
sample_nocs/0000005944.PDF,noc_reason,What was the reason for the submission?,Additional Product Name,99
sample_nocs/0000005944.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Omer Boudreau,88
sample_nocs/0000005944.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000005944.PDF,submission_no,What is the Submission Number?,107691,98
sample_nocs/0000005944.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Genpharm Inc.,56
sample_nocs/0000005944.PDF,product_name,What is the Product name?,METFORMIN,49
sample_nocs/0000005944.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02284782 (ORL, TAB, 500mg)",55
sample_nocs/0000005944.PDF,species,What is the species?,NA,NA
sample_nocs/0000005944.PDF,noc_date,What is the date of the document?,AOUT AUG 172006,34
sample_nocs/0000005944.PDF,medicinal_ingredients,What are the medicinal ingredients?,Metformin Hydrochloride,97
sample_nocs/0000006014.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000006014.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,87
sample_nocs/0000006014.PDF,noc_reason,What was the reason for the submission?,Manufacturer Name Change,96
sample_nocs/0000006014.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Supriya Sharma MD MPH FRCPC,83
sample_nocs/0000006014.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000006014.PDF,submission_no,What is the Submission Number?,145173,98
sample_nocs/0000006014.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Merck Canada Inc.,69
sample_nocs/0000006014.PDF,product_name,What is the Product name?,K-DUR,93
sample_nocs/0000006014.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","00713376 (ORAL,EXTENDED-RELEASE TABLET, 1.5 g)",33
sample_nocs/0000006014.PDF,species,What is the species?,NA,NA
sample_nocs/0000006014.PDF,noc_date,What is the date of the document?,MAR 21 2011,93
sample_nocs/0000006014.PDF,medicinal_ingredients,What are the medicinal ingredients?,Potassium Chloride,99
sample_nocs/0000006016.PDF,canadian_reference_product,What is the Canadian Reference Product?,ELOCOM,83
sample_nocs/0000006016.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,85
sample_nocs/0000006016.PDF,noc_reason,What was the reason for the submission?,Manufacturer Name Change,96
sample_nocs/0000006016.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Supriya Sharma MD MPH FRCPC,84
sample_nocs/0000006016.PDF,dossier_id,What is the Dossier Id?,00851736,52
sample_nocs/0000006016.PDF,submission_no,What is the Submission Number?,145174,100
sample_nocs/0000006016.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Merck Canada Inc.,65
sample_nocs/0000006016.PDF,product_name,What is the Product name?,ELOCOM,95
sample_nocs/0000006016.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","00871095 (TOPICAL, LOTION, 1 mg/g)",78
sample_nocs/0000006016.PDF,species,What is the species?,NA,NA
sample_nocs/0000006016.PDF,noc_date,What is the date of the document?,MAR 21 2011,93
sample_nocs/0000006016.PDF,medicinal_ingredients,What are the medicinal ingredients?,Mometasone Furoate,99
sample_nocs/0000006203.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Zocor, Merck Frosst Canada & Co., Canada",40
sample_nocs/0000006203.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,90
sample_nocs/0000006203.PDF,noc_reason,What was the reason for the submission?,New Manufacturer and Product Name,89
sample_nocs/0000006203.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Omer Boudreau,55
sample_nocs/0000006203.PDF,dossier_id,What is the Dossier Id?,9427-D1287-133,87
sample_nocs/0000006203.PDF,submission_no,What is the Submission Number?,106396,98
sample_nocs/0000006203.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Dominion Pharmacal,97
sample_nocs/0000006203.PDF,product_name,What is the Product name?,DOM-SIMVASTATIN,97
sample_nocs/0000006203.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02281619 (ORL, TAB, 5mg)",65
sample_nocs/0000006203.PDF,species,What is the species?,NA,NA
sample_nocs/0000006203.PDF,noc_date,What is the date of the document?,JUN 20 2006,74
sample_nocs/0000006203.PDF,medicinal_ingredients,What are the medicinal ingredients?,Simvastatin,98
sample_nocs/0000006215.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000006215.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,88
sample_nocs/0000006215.PDF,noc_reason,What was the reason for the submission?,Manufacturer Name Change,96
sample_nocs/0000006215.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Omer Boudreau,58
sample_nocs/0000006215.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000006215.PDF,submission_no,What is the Submission Number?,105773,98
sample_nocs/0000006215.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Sanofi-aventis Canada Inc.,50
sample_nocs/0000006215.PDF,product_name,What is the Product name?,FLUOTIC,94
sample_nocs/0000006215.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02099225 (ORL,ECT, 20mg)",74
sample_nocs/0000006215.PDF,species,What is the species?,NA,NA
sample_nocs/0000006215.PDF,noc_date,What is the date of the document?,MAY 16 2006,54.000003814697266
sample_nocs/0000006215.PDF,medicinal_ingredients,What are the medicinal ingredients?,Sodium Fluoride,84
sample_nocs/0000006255.PDF,canadian_reference_product,What is the Canadian Reference Product?,RHO-TRIAMCINOLONE AQ,92
sample_nocs/0000006255.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,88
sample_nocs/0000006255.PDF,noc_reason,What was the reason for the submission?,Manufacturer Name Change,96
sample_nocs/0000006255.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Omer Boudreau,54.000003814697266
sample_nocs/0000006255.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000006255.PDF,submission_no,What is the Submission Number?,108014,99
sample_nocs/0000006255.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Sanofi-aventis Canada Inc.,51
sample_nocs/0000006255.PDF,product_name,What is the Product name?,RHO-TRIAMCINOLONE AQ,94
sample_nocs/0000006255.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02236568 (NAS,SPRAY, 55ug/DOSE)",68
sample_nocs/0000006255.PDF,species,What is the species?,NA,NA
sample_nocs/0000006255.PDF,noc_date,What is the date of the document?,SEP 0 5 2006,89
sample_nocs/0000006255.PDF,medicinal_ingredients,What are the medicinal ingredients?,Triamcinolone Acetonide,95
sample_nocs/0000006493.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000006493.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,78
sample_nocs/0000006493.PDF,noc_reason,What was the reason for the submission?,"Addition of Clinical Trial Data from HIV Infected Pregnant Women Updates to the Post-Market Data, and the Antiretroviral Pregnancy Registry",91
sample_nocs/0000006493.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",54.000003814697266
sample_nocs/0000006493.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000006493.PDF,submission_no,What is the Submission Number?,142308,98
sample_nocs/0000006493.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Bristol-Myers Squibb Canada,84
sample_nocs/0000006493.PDF,product_name,What is the Product name?,REYATAZ,98
sample_nocs/0000006493.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral, Capsule, 100 mg",84
sample_nocs/0000006493.PDF,species,What is the species?,NA,NA
sample_nocs/0000006493.PDF,noc_date,What is the date of the document?,MAY 0 5 2011,76
sample_nocs/0000006493.PDF,medicinal_ingredients,What are the medicinal ingredients?,Atazanavir (supplied as atazanavir sulfate),67
sample_nocs/0000006688.PDF,canadian_reference_product,What is the Canadian Reference Product?,BOOSTRIX® POLIO,90
sample_nocs/0000006688.PDF,directorate,What is the directorate that approved the submission?,Biologics and Genetic Therapies Directorate,33
sample_nocs/0000006688.PDF,noc_reason,What was the reason for the submission?,product monograph revised/Monographie du produit révisée,38
sample_nocs/0000006688.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Elwyn Griffiths,84
sample_nocs/0000006688.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000006688.PDF,submission_no,What is the Submission Number?,140874,98
sample_nocs/0000006688.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,GlaxoSmithKline Inc.,83
sample_nocs/0000006688.PDF,product_name,What is the Product name?,BOOSTRIX® POLIO,93
sample_nocs/0000006688.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","NA, IM, SUS, 0.5 mL/single dose",89
sample_nocs/0000006688.PDF,species,What is the species?,diphtheria toxoid,76
sample_nocs/0000006688.PDF,noc_date,What is the date of the document?,JUL 11 2011,44
sample_nocs/0000006688.PDF,medicinal_ingredients,What are the medicinal ingredients?,"diphtheria toxoid, tetanus toxoid, filamentous hemagglutinin, pertactin, inactivated polio virus type 1, inactivated polio virus type 2, Inactivated polio virus type 3",52
sample_nocs/0000006728.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000006728.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,60.000003814697266
sample_nocs/0000006728.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000006728.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",68
sample_nocs/0000006728.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000006728.PDF,submission_no,What is the Submission Number?,138343,98
sample_nocs/0000006728.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Janssen Inc.,58.999996185302734
sample_nocs/0000006728.PDF,product_name,What is the Product name?,ZYTIGA,92
sample_nocs/0000006728.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02371065, Oral, Tablet, 250 mg",90
sample_nocs/0000006728.PDF,species,What is the species?,NA,NA
sample_nocs/0000006728.PDF,noc_date,What is the date of the document?,JUL 27 2011,83
