file,resp_json,data_found,reason,dossier_id,submission_no,date,product_name,medicinal_ingredients,reason_for_submission,species,drug_identification_number_route_form_strength,canadian_reference_product,manufacturer_name,manufacturer_street,manufacturer_city,manufacturer_province,manufacturer_country,manufacturer_postal_code,authorizing_official_name,authorizing_official_title,authorizing_official_division,authorizing_official_directorate
https://pdf.hres.ca/noc_pm/0000022849.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""e120541"",
  ""submission_no"": ""207276"",
  ""manufacturer"": {
    ""name"": ""Pfizer Canada Inc."",
    ""street"": ""17300 \""Tenn-Carada Highway"",
    ""city"": ""Kirkland"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""H9J 2M5""
  },
  ""date"": ""AUG 1 1 2017"",
  ""product_name"": ""PACLITAXEL FOR INJECTION"",
  ""medicinal_ingredients"": ""Paclitaxel"",
  ""reason_for_submission"": ""Administrative: Merger - buyout / Administratif: Fusion - rachat"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02296624 (intravenous, solution, 6 mg/ml)"",
  ""canadian_reference_product"": ""Taxol, Bristol-Myers Squibb Canada, Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. J Patrick Stewart, MD, CCFP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,e120541,207276,AUG 1 1 2017,PACLITAXEL FOR INJECTION,Paclitaxel,Administrative: Merger - buyout / Administratif: Fusion - rachat,,"02296624 (intravenous, solution, 6 mg/ml)","Taxol, Bristol-Myers Squibb Canada, Canada",Pfizer Canada Inc.,"17300 ""Tenn-Carada Highway",Kirkland,Quebec,Canada,H9J 2M5,"Dr. J Patrick Stewart, MD, CCFP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,
https://pdf.hres.ca/noc_pm/0000022980.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""e113071"",
  ""submission_no"": ""208703"",
  ""manufacturer"": {
    ""name"": ""Pfizer Canada Inc."",
    ""street"": ""17300 Trans-Canada Highway"",
    ""city"": ""Kirkland"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""H9J 2M5""
  },
  ""date"": ""SEP 2 0 2017"",
  ""product_name"": ""LMD 10% IN 0.9% SODIUM CHLORIDE"",
  ""medicinal_ingredients"": ""Dextran, Sodium Chloride"",
  ""reason_for_submission"": ""Administrative: Merger - buyout / Administratif: Fusion - rachat"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""00224227 (intravenous, solution, dextran 10 %, sodium chloride 0.9 %)"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCFP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,e113071,208703,SEP 2 0 2017,LMD 10% IN 0.9% SODIUM CHLORIDE,"Dextran, Sodium Chloride",Administrative: Merger - buyout / Administratif: Fusion - rachat,,"00224227 (intravenous, solution, dextran 10 %, sodium chloride 0.9 %)",,Pfizer Canada Inc.,17300 Trans-Canada Highway,Kirkland,Quebec,Canada,H9J 2M5,"Dr. J. Patrick Stewart, MD, CCFP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000023031.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""E120824"",
  ""submission_no"": ""208150"",
  ""manufacturer"": {
    ""name"": ""EMD Serono, A Division of EMD Inc. Canada"",
    ""street"": ""2695 North Sheridan Way, Suite 200"",
    ""city"": ""Mississauga"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""L5K 2N6""
  },
  ""date"": ""SEP 27 2017"",
  ""product_name"": ""CETROTIDE"",
  ""medicinal_ingredients"": ""Cetrorelix (supplied as cetrorelix octate)"",
  ""reason_for_submission"": ""Update the Product Monograph and Package Insert to remove references to the discontinued 3 mg strength formulation."",
  ""species"": ""N/A"",
  ""drug_identification_number_route_form_strength"": ""Subcutaneous, Powder for Solution, 0.25 mg/vial"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCFP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,E120824,208150,SEP 27 2017,CETROTIDE,Cetrorelix (supplied as cetrorelix octate),Update the Product Monograph and Package Insert to remove references to the discontinued 3 mg strength formulation.,N/A,"Subcutaneous, Powder for Solution, 0.25 mg/vial",,"EMD Serono, A Division of EMD Inc. Canada","2695 North Sheridan Way, Suite 200",Mississauga,Ontario,Canada,L5K 2N6,"Dr. J. Patrick Stewart, MD, CCFP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000023035.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""208547"",
  ""submission_no"": ""208547"",
  ""manufacturer"": {
    ""name"": ""Jamp Pharma Corporation"",
    ""street"": ""1310 rue Nobel"",
    ""city"": ""boucherville"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4B 5H5""
  },
  ""date"": ""SEP 2 2017"",
  ""product_name"": ""JAMP-ESCIATALOPRAM"",
  ""medicinal_ingredients"": ""Escitalopram, supplied as Escitalopram Oxalate"",
  ""reason_for_submission"": ""Administrative: Licensing agreement between two companies"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02429780 (oral, tablet, 10mg) 02429799 (oral, tablet, 20mg)"",
  ""canadian_reference_product"": ""Cipralex, Lundbeck Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCFP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,208547,208547,SEP 2 2017,JAMP-ESCIATALOPRAM,"Escitalopram, supplied as Escitalopram Oxalate",Administrative: Licensing agreement between two companies,,"02429780 (oral, tablet, 10mg) 02429799 (oral, tablet, 20mg)","Cipralex, Lundbeck Canada Inc., Canada",Jamp Pharma Corporation,1310 rue Nobel,boucherville,Quebec,Canada,J4B 5H5,"Dr. J. Patrick Stewart, MD, CCFP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000023077.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""p108249"",
  ""submission_no"": ""108249"",
  ""manufacturer"": {
    ""name"": ""Teva Canada Limited"",
    ""street"": ""30 Neweham Court"",
    ""city"": ""Toronto"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""M1B 2N9""
  },
  ""date"": ""OCT 0 5 2017"",
  ""product_name"": ""Teva-Doxylamine/Pyrdoxine DR"",
  ""medicinal_ingredients"": ""Doxylamine Succinate / Pyridoxine Hydrochloride"",
  ""reason_for_submission"": ""This is to notify you that the above abbreviated new drug submission complies with the requirements of sections C.08.002.1 and C.08.005.1 of the Food and Drug Regulations. Pursuant to section C.08.004 of the Food and Drug Regulations, this Notice of Compliance is issued."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02304503, Oral, Tablet (delayed-release) 10 mg/10 mg"",
  ""canadian_reference_product"": ""Diclectin, Duchesnay Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCPP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,p108249,108249,OCT 0 5 2017,Teva-Doxylamine/Pyrdoxine DR,Doxylamine Succinate / Pyridoxine Hydrochloride,"This is to notify you that the above abbreviated new drug submission complies with the requirements of sections C.08.002.1 and C.08.005.1 of the Food and Drug Regulations. Pursuant to section C.08.004 of the Food and Drug Regulations, this Notice of Compliance is issued.",,"02304503, Oral, Tablet (delayed-release) 10 mg/10 mg","Diclectin, Duchesnay Inc., Canada",Teva Canada Limited,30 Neweham Court,Toronto,Ontario,Canada,M1B 2N9,"Dr. J. Patrick Stewart, MD, CCPP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000023095.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""E162920"",
  ""submission_no"": ""201361"",
  ""manufacturer"": {
    ""name"": ""Novartis Pharmaceuticals Canada Inc."",
    ""street"": ""385 Bauchard Boulevard"",
    ""city"": ""Dorval"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""H9S 1A9""
  },
  ""date"": ""OCT 2 0 2017"",
  ""product_name"": ""CERITINIB"",
  ""medicinal_ingredients"": ""Ceritinib"",
  ""reason_for_submission"": ""Final report for study CLDK378X2101 ss per the commitment in the Letter of Undertaking (LOU) dated March 20, 2015."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""N/A, Oral, Capsule, 150 mg"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,E162920,201361,OCT 2 0 2017,CERITINIB,Ceritinib,"Final report for study CLDK378X2101 ss per the commitment in the Letter of Undertaking (LOU) dated March 20, 2015.",,"N/A, Oral, Capsule, 150 mg",,Novartis Pharmaceuticals Canada Inc.,385 Bauchard Boulevard,Dorval,Quebec,Canada,H9S 1A9,"Dr. J. Patrick Stewart, MD, CCP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000023265.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""204251"",
  ""submission_no"": ""204251"",
  ""manufacturer"": {
    ""name"": ""Hoffman-La Roche Limited"",
    ""street"": ""7070 Mississauga Road"",
    ""city"": ""Mississauga"",
    ""province"": ""ON"",
    ""country"": ""Canada"",
    ""postal_code"": ""L5N 5M8""
  },
  ""date"": ""NOV 1 4 2017"",
  ""product_name"": ""ACTEMRA"",
  ""medicinal_ingredients"": ""tocilizumab"",
  ""reason_for_submission"": ""For the treatment of giant cell arteritis (GCA) in adult patients/"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""NIA. SC. SOL. 162 mg/0.9mL"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Catherine Parker"",
    ""title"": ""Director, General"",
    ""division"": ""Biologics and Genetic Therapies Directorate"",
    ""directorate"": ""Direction des produits biologiques et thérapies génétiques""
  }
}",TRUE,NA,204251,204251,NOV 1 4 2017,ACTEMRA,tocilizumab,For the treatment of giant cell arteritis (GCA) in adult patients/,,NIA. SC. SOL. 162 mg/0.9mL,,Hoffman-La Roche Limited,7070 Mississauga Road,Mississauga,ON,Canada,L5N 5M8,Catherine Parker,"Director, General",Biologics and Genetic Therapies Directorate,Direction des produits biologiques et thérapies génétiques
https://pdf.hres.ca/noc_pm/0000023307.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""e133219"",
  ""submission_no"": ""205519"",
  ""manufacturer"": {
    ""name"": ""Apotex Inc."",
    ""street"": ""150 Signal Drive"",
    ""city"": ""Toronto"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""M5L 1T9""
  },
  ""date"": ""NOV 2 8 2017"",
  ""product_name"": ""APO-NORTIPTYLINE"",
  ""medicinal_ingredients"": ""Nortriptyline hydrochloride"",
  ""reason_for_submission"": ""Change in specifications"",
  ""species"": ""N/A"",
  ""drug_identification_number_route_form_strength"": ""N/A, Oral, Capsule, 10 mg; N/A, Oral, Capsule, 25 mg"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCP(F)EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,e133219,205519,NOV 2 8 2017,APO-NORTIPTYLINE,Nortriptyline hydrochloride,Change in specifications,N/A,"N/A, Oral, Capsule, 10 mg; N/A, Oral, Capsule, 25 mg",,Apotex Inc.,150 Signal Drive,Toronto,Ontario,Canada,M5L 1T9,"Dr. J. Patrick Stewart, MD, CCP(F)EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000023379.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""e125489"",
  ""submission_no"": ""210015"",
  ""manufacturer"": {
    ""name"": ""AA Pharma Inc."",
    ""street"": ""1105 Circulstone Road, Unit #1"",
    ""city"": ""Vaughan"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""L4K 4N7""
  },
  ""date"": ""NOV 1 4 2017"",
  ""product_name"": ""Moclobemide"",
  ""medicinal_ingredients"": ""Moclobemide"",
  ""reason_for_submission"": ""Labelling Assessment and Administrative – Transfer of Drug Identification Number (DIN)"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02232148, Oral, Tablet, 100 mg; 02232150, Oral, Tablet, 150 mg; 02240456, Oral, Tablet, 300 mg"",
  ""canadian_reference_product"": ""Manerix, Hoffmann-La Roche Limited, Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCFP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,e125489,210015,NOV 1 4 2017,Moclobemide,Moclobemide,Labelling Assessment and Administrative – Transfer of Drug Identification Number (DIN),,"02232148, Oral, Tablet, 100 mg; 02232150, Oral, Tablet, 150 mg; 02240456, Oral, Tablet, 300 mg","Manerix, Hoffmann-La Roche Limited, Canada",AA Pharma Inc.,"1105 Circulstone Road, Unit #1",Vaughan,Ontario,Canada,L4K 4N7,"Dr. J. Patrick Stewart, MD, CCFP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000023380.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""e208443"",
  ""submission_no"": ""210071"",
  ""manufacturer"": {
    ""name"": ""Pharmascience Inc."",
    ""street"": ""6111 Rayeimount Avenue"",
    ""city"": ""Montreal"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""H4P 2T4""
  },
  ""date"": ""NOV 15 2017"",
  ""product_name"": ""PHARMA-AMLODIPINE"",
  ""medicinal_ingredients"": ""Amlodipine, supplied as Amlodipine Besylate"",
  ""reason_for_submission"": ""Licensing agreement between two companies"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02469022 (oral, tablet, 2.5 mg) 02469030 (oral, tablet, 5 mg) 02469049 (oral, tablet, 10 mg)"",
  ""canadian_reference_product"": ""Norvasc, Pfizer Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCFP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,e208443,210071,NOV 15 2017,PHARMA-AMLODIPINE,"Amlodipine, supplied as Amlodipine Besylate",Licensing agreement between two companies,,"02469022 (oral, tablet, 2.5 mg) 02469030 (oral, tablet, 5 mg) 02469049 (oral, tablet, 10 mg)","Norvasc, Pfizer Canada Inc., Canada",Pharmascience Inc.,6111 Rayeimount Avenue,Montreal,Quebec,Canada,H4P 2T4,"Dr. J. Patrick Stewart, MD, CCFP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000023544.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""E142326"",
  ""submission_no"": ""202700"",
  ""manufacturer"": {
    ""name"": ""Pfizer Canada Inc."",
    ""street"": ""17,300 Trans-Canada Highway"",
    ""city"": ""Kirkland"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""H9J 2M6""
  },
  ""date"": ""DEC 15 2017"",
  ""product_name"": ""TOVI AZ"",
  ""medicinal_ingredients"": ""Fesoterodine fumarate"",
  ""reason_for_submission"": ""Safety updates to the Product Monograph based on a Pediatric Pharmacokinetic Study"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""N/A, Oral, Tablets (Extended-Release), 4 mg; N/A, Oral, Tablets (Extended-Release) 8 mg"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CCFP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,E142326,202700,DEC 15 2017,TOVI AZ,Fesoterodine fumarate,Safety updates to the Product Monograph based on a Pediatric Pharmacokinetic Study,,"N/A, Oral, Tablets (Extended-Release), 4 mg; N/A, Oral, Tablets (Extended-Release) 8 mg",,Pfizer Canada Inc.,"17,300 Trans-Canada Highway",Kirkland,Quebec,Canada,H9J 2M6,"Dr. J. Patrick Stewart, MD, CCFP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,
https://pdf.hres.ca/noc_pm/0000023568.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""p211793"",
  ""submission_no"": ""211793"",
  ""manufacturer"": {
    ""name"": ""Menira Pharma Inc."",
    ""street"": ""4606-B boul. Lapiniere"",
    ""city"": ""Brossard"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4Z 3T5""
  },
  ""date"": ""DEC 2 8 2017"",
  ""product_name"": ""M-VENLAFAXINE XR"",
  ""medicinal_ingredients"": ""Venlafaxine, supplied as Venlafaxine Hydrochloride"",
  ""reason_for_submission"": ""Administrative: Licensing agreement between two companies / Administratif: Accord de licence entre deux sociétés"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02471280 (oral, extended release capsule, 37.5 mg) 02471299 (oral, extended release capsule, 75 mg) 02471302 (oral, extended release capsule, 150 mg)"",
  ""canadian_reference_product"": ""Effexor XR, Wyeth Canada, Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. J. Patrick Stewart, MD, CFP(EM)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,p211793,211793,DEC 2 8 2017,M-VENLAFAXINE XR,"Venlafaxine, supplied as Venlafaxine Hydrochloride",Administrative: Licensing agreement between two companies / Administratif: Accord de licence entre deux sociétés,,"02471280 (oral, extended release capsule, 37.5 mg) 02471299 (oral, extended release capsule, 75 mg) 02471302 (oral, extended release capsule, 150 mg)","Effexor XR, Wyeth Canada, Canada",Menira Pharma Inc.,4606-B boul. Lapiniere,Brossard,Quebec,Canada,J4Z 3T5,"Dr. J. Patrick Stewart, MD, CFP(EM)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
